custom_id,"(000,jobs)","(100,days)","(116th,congress)","(2019,congressional)","(21st,century)","(6,million)","(9,11)","(abortion,survivors)","(access,quality)","(act,2019)","(affordable,care)","(affordable,health)","(affordable,housing)","(african,american)","(ag,barr)","(air,force)","(alive,abortion)","(american,families)","(american,people)","(american,workers)","(anti,semitic)","(anti,semitism)","(art,competition)","(attorney,barr)","(background,checks)","(bipartisan,bill)","(bipartisan,legislation)","(border,patrol)","(border,security)","(border,wall)","(born,alive)","(brave,women)","(capitol,hill)","(care,act)","(care,system)","(child,care)","(civil,rights)","(clean,energy)","(clean,water)","(climate,change)","(climate,crisis)","(climateactionnow,act)","(committee,hearing)","(common,sense)","(congressional,art)","(congressional,delegation)","(congressional,district)","(continue,fight)","(continue,support)","(counsel,mueller)","(create,jobs)","(crisis,border)","(crisis,southern)","(dc,office)","(disaster,relief)","(discharge,petition)","(domestic,violence)","(donald,trump)","(drug,prices)","(economic,development)","(economic,growth)","(election,day)","(emergency,declaration)","(equal,pay)","(existing,conditions)","(fairness,act)","(family,friends)","(farm,bill)","(farmers,ranchers)","(federal,agency)","(federal,employees)","(federal,funding)","(federal,government)","(federal,workers)","(forthepeople,act)","(forward,continuing)","(forward,seeing)","(free,internet)","(future,generations)","(george,bush)","(government,shutdown)","(green,deal)","(gt,gt)","(gun,violence)","(happy,birthday)","(happy,easter)","(health,care)","(health,insurance)","(homeland,security)","(house,democrats)","(house,dems)","(house,floor)","(house,passed)","(house,representatives)","(house,senate)","(human,rights)","(humanitarian,crisis)","(immigration,system)","(introduced,bill)","(issues,facing)","(join,colleagues)","(judiciary,committee)","(king,jr)","(law,enforcement)","(lives,lost)","(look,forward)","(looking,forward)","(loved,ones)","(low,income)","(luther,king)","(martin,luther)","(maternal,health)","(medical,care)","(mental,health)","(middle,class)","(million,americans)","(millions,americans)","(mobile,office)","(move,forward)","(mueller,investigation)","(mueller,report)","(national,emergency)","(national,guard)","(national,park)","(national,parks)","(national,security)","(natural,resources)","(north,carolina)","(office,hours)","(op,ed)","(opioid,crisis)","(opioid,epidemic)","(paris,agreement)","(passed,house)","(past,time)","(paycheck,fairness)","(paycheckfairness,act)","(paying,jobs)","(people,deserve)","(people,pre)","(please,join)","(pre,existing)","(prescription,drug)","(prescription,drugs)","(president,george)","(president,realdonaldtrump)","(president,trump)","(press,conference)","(pro,growth)","(protection,act)","(proud,cosponsor)","(proud,join)","(proud,stand)","(proud,support)","(public,health)","(public,lands)","(public,service)","(puerto,rico)","(quality,affordable)","(read,statement)","(reopen,government)","(robert,mueller)","(rule,law)","(rural,communities)","(save,lives)","(savethenet,act)","(school,students)","(secure,border)","(senate,floor)","(sent,letter)","(service,country)","(sexual,assault)","(signed,law)","(social,security)","(south,carolina)","(southern,border)","(special,counsel)","(sri,lanka)","(subcommittee,hearing)","(supreme,court)","(survivors,protection)","(taking,time)","(task,force)","(tax,cuts)","(tax,reform)","(tax,returns)","(thank,service)","(time,congress)","(town,hall)","(town,halls)","(trump,admin)","(trump,administration)","(trump,campaign)","(unemployment,rate)","(victims,families)","(violence,women)","(voting,rights)","(watch,live)","(white,house)","(women,act)",name,party,position,score_0,score_115,score_116,state
509,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,0,0,4,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,5,2,2,2,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,6,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,1,0,0,0,0,1,8,0,Gerald E. “Gerry” Connolly,D,H,0.20491803278688525,0.2631578947368421,0.0,Virginia 11th District
154,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,2,1,0,0,2,1,0,0,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,1,0,4,0,1,2,2,0,0,0,0,5,0,1,9,2,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,1,0,4,5,3,1,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,7,2,1,0,0,0,3,0,0,5,3,2,1,1,0,1,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,Gilbert Ray Jr. Cisneros,D,H,0.0,,0.0,California 39th District
537,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,6,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,2,1,10,0,0,2,0,1,0,0,0,0,2,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,2,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,3,0,0,1,3,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Glenn Grothman,R,H,0.951219512195122,0.9375,1.0,Wisconsin 6th District
434,0,0,2,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenn Thompson,R,H,0.9837398373983741,0.9895833333333334,0.9629629629629628,Pennsylvania 15th District
384,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,10,0,1,9,0,2,2,0,0,0,1,8,0,0,4,0,0,0,1,0,1,5,0,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,2,0,0,0,0,0,0,3,0,0,2,1,1,3,0,3,2,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,5,0,6,2,1,1,1,1,0,1,0,1,0,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,5,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,3,0,1,0,Grace Meng,D,H,0.15966386554621848,0.2043010752688172,0.0,New York 6th District
147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,1,3,0,2,2,3,3,0,1,0,0,0,0,0,0,1,0,0,10,4,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,1,2,0,2,0,0,3,0,0,2,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,1,2,0,1,1,3,0,1,1,0,1,9,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,1,0,1,0,0,0,0,4,0,0,1,2,1,1,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,Grace Napolitano,D,H,0.12037037037037035,0.16049382716049382,0.0,California 32nd District
336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,1,3,0,2,2,3,3,0,1,0,0,0,0,0,0,1,0,0,10,4,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,1,2,0,2,0,0,3,0,0,2,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,1,2,0,1,1,3,0,1,1,0,1,9,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,1,0,1,0,0,0,0,4,0,0,1,2,1,1,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,Greg Gianforte,R,H,0.9438202247191012,0.935483870967742,0.9629629629629628,Montana At-Large
259,1,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,2,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,2,0,3,0,0,0,0,2,0,2,0,0,0,1,0,0,Greg Pence,R,H,1.0,,1.0,Indiana 6th District
118,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,1,1,0,1,3,2,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,1,0,1,5,0,0,9,0,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,1,1,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,6,0,2,Greg Stanton,D,H,0.0,,0.0,Arizona 9th District
425,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,3,0,6,0,3,0,1,26,0,1,1,10,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,5,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,6,0,0,2,0,0,0,0,1,0,5,0,0,0,1,1,0,3,3,0,0,0,0,1,5,0,1,0,0,1,3,0,0,0,0,2,0,0,0,0,2,3,49,11,0,0,1,1,0,0,0,0,1,0,Greg Walden,R,H,0.902439024390244,0.9895833333333334,0.5925925925925926,Oregon 2nd District
402,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,3,0,6,0,3,0,1,26,0,1,1,10,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,5,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,6,0,0,2,0,0,0,0,1,0,5,0,0,0,1,1,0,3,3,0,0,0,0,1,5,0,1,0,0,1,3,0,0,0,0,2,0,0,0,0,2,3,49,11,0,0,1,1,0,0,0,0,1,0,Gregorio Sablan,I,H,,,,Northern Mariana Islands At-Large
383,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,Gregory W. Meeks,D,H,0.18487394957983194,0.23655913978494625,0.0,New York 5th District
192,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,Gus M. Bilirakis,R,H,0.9672131147540984,0.9789473684210528,0.925925925925926,Florida 12th District
433,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,4,0,2,3,1,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,3,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,2,1,0,1,1,1,0,0,1,4,2,2,0,0,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1,0,2,1,0,0,0,3,0,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,Guy Reschenthaler,R,H,0.925925925925926,,0.925925925925926,Pennsylvania 14th District
535,0,0,0,0,0,0,0,0,3,2,2,1,1,0,1,0,0,0,4,2,0,1,0,1,2,0,0,0,2,0,0,1,1,2,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,0,0,1,1,0,0,0,0,0,6,1,1,0,1,0,6,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,0,0,0,0,9,1,0,1,0,1,2,3,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,1,0,0,1,5,1,0,0,4,0,0,0,0,Gwen Moore,D,H,0.0847457627118644,0.10989010989010987,0.0,Wisconsin 4th District
386,0,2,0,0,2,0,0,0,2,0,2,0,1,2,0,0,0,0,21,0,0,3,0,2,0,0,0,3,5,17,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,3,5,0,0,0,2,1,13,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,34,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,2,0,1,4,5,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,14,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,2,0,0,1,1,0,1,1,Hakeem Jeffries,D,H,0.125,0.1595744680851064,0.0,New York 8th District
303,0,6,2,2,3,1,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,4,0,0,0,3,1,2,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,2,4,4,0,1,1,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,4,0,11,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,3,0,0,0,0,0,12,2,0,0,0,0,0,2,7,1,0,2,Haley Stevens,D,H,0.0,,0.0,Michigan 11th District
164,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,4,0,2,0,2,0,0,0,0,0,0,2,0,1,1,0,2,24,5,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,2,3,0,3,0,0,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,8,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,2,1,0,0,0,2,0,1,5,0,0,0,3,0,0,0,0,3,0,1,0,2,3,0,0,1,0,0,0,1,0,0,0,6,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,1,2,2,6,0,Harley Rouda,D,H,0.0,,0.0,California 48th District
275,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,4,1,0,1,0,1,0,2,0,1,0,0,1,6,1,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,Harold Rogers,R,H,0.9741379310344828,0.9887640449438202,0.925925925925926,Kentucky 5th District
225,1,0,0,0,0,0,3,0,0,1,0,1,0,2,1,0,0,0,7,1,0,0,0,3,7,2,0,0,0,2,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,2,1,0,1,1,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,1,1,1,1,1,Henry C. “Hank” Jr. Johnson,D,H,0.12396694214876032,0.1595744680851064,0.0,Georgia 4th District
485,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,1,0,3,8,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,2,5,5,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,7,2,0,2,0,1,2,0,1,0,0,0,0,0,0,4,0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Henry Cuellar,D,H,0.5365853658536586,0.6875,0.0,Texas 28th District
320,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,5,4,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,6,1,0,0,0,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,0,0,0,1,1,0,2,8,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,3,0,0,0,1,0,0,1,1,Ilhan Omar,D,H,0.0,,0.0,Minnesota 5th District
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Jack Bergman,R,H,0.9586776859504132,0.9684210526315791,0.9230769230769232,Michigan 1st District
127,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,3,2,0,3,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1,0,1,6,0,1,1,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,2,0,0,Jackie Speier,D,H,0.16071428571428573,0.20930232558139536,0.0,California 14th District
255,0,0,1,0,1,0,0,10,0,0,0,1,0,1,0,0,11,0,2,1,0,1,0,0,0,4,2,0,2,0,14,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,3,0,0,1,0,1,0,0,6,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,6,0,0,10,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Jackie Walorski,R,H,0.951219512195122,0.9583333333333334,0.925925925925926,Indiana 2nd District
187,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,1,0,2,0,1,Jahana Hayes,D,H,0.0,,0.0,Connecticut 5th District
522,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,10,2,0,1,0,0,0,0,0,1,8,0,0,2,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,9,0,0,0,0,1,1,2,1,0,0,0,4,0,1,0,0,1,0,1,1,2,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,3,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,Jaime Herrera Beutler,R,H,0.8360655737704918,0.9157894736842104,0.5555555555555556,Washington 3rd District
